Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
49705.82441,4.607428806,7.99781793,3.46,58759.70974,1080624.497
60285.60617,5.142414685,9.916528435,3.14,27370.18572,1273554.278
79163.77862,4.11266085,6.922618314,4.39,31514.44338,1159147.109
60357.54503,7.239873332,4.290193826,2.33,36198.44099,934744.0335
71332.55303,6.262355267,4.565155298,4.04,49628.41471,1430813.413
80072.50965,6.762954361,7.832812175,4.29,32415.89703,1838984.44
74170.66239,5.853493968,6.674787231,2.1,40719.23735,1469354.782
77722.498,4.717414038,7.743944663,6.13,57287.59897,1657363.057
60812.86453,7.157498968,6.276444356,2.22,26411.14228,978241.2891
67445.13841,6.980594587,7.486903794,3.24,36419.17069,1366854.241
60710.16208,5.399849594,7.920511375,6.41,44101.24053,1286980.807
74245.86605,5.082516102,5.96140678,4.22,53039.31613,1270297.545
58342.36779,4.511914596,5.525397641,3.44,19056.04394,365929.5973
73582.86266,7.425390997,5.965859467,4.27,36759.65255,1384432.153
50665.98873,7.385098056,7.067904619,5.19,29726.0146,1154883.288
65851.26289,6.517096671,7.181912393,5.09,36110.06309,1468738.755
59483.93282,6.530735286,6.962538329,3.21,38894.22736,1257282.159
53722.0086,6.401391355,7.78776442,3.3,47649.22466,1300389.351
60992.53649,6.035992575,9.32025543,6.24,55947.96796,1591269.993
60272.76756,5.1179932,6.905514143,4.5,35890.39605,1050223.668
69396.35828,4.842848489,6.301145366,4.17,34932.29123,952439.6622
72928.96581,7.777005685,6.114027236,2.46,38728.04346,1638094.538
64429.98478,6.436974867,7.479370722,3.31,39055.82229,1219637.367
95212.46909,6.396503504,8.700428328,4.28,43890.03872,2139725.54
83441.87226,5.540480219,7.310950344,6.47,24482.05775,1384798.011
77413.92751,6.204789238,6.549836017,3.21,28795.1202,1241386.737
76327.21206,7.084664124,6.584016966,3.13,42939.27424,1599615.745
67910.94913,6.445851907,6.675937268,4.32,31379.78297,1051644.554
59933.13799,5.4688135,6.457118896,3.2,28593.00921,607873.7728
71481.03493,5.188491937,7.152361081,4.32,45246.1741,1530013.449
64368.878,5.921361447,6.03631804,4.42,42847.64656,1328701.194
54965.87502,4.361132901,6.827891384,4.32,47460.60701,776125.5971
69327.70246,7.533655941,6.904156351,4.34,31948.93659,1550181.075
82070.1683,5.880044809,6.229965287,3.39,34620.58812,1630438.854
57190.75755,5.592552303,8.399223258,4.19,45340.78189,1430051.088
79737.60976,7.315957927,6.611096005,2.17,28307.31433,1463130.273
82145.36942,6.54096795,6.876150329,4.23,25736.09605,1340066.913
78160.30843,6.940120405,7.931539538,5.43,39984.95821,1832230.093
75354.4149,6.77431736,7.36243939,3.35,21574.47109,1250866.567
81898.6447,5.756920804,6.616011706,4.47,31764.28212,1529281.84
66356.05996,7.48094133,6.725864179,3.19,38022.8382,1309985.887
62357.03095,6.725271357,7.126592432,5,23382.53939,972417.8089
77265.7483,5.387078609,7.600015977,3.46,21558.37575,1097701.943
71316.62465,7.107767687,7.088992691,5.33,21651.69941,1219778.034
65987.71144,5.759500815,5.690506347,3.35,31771.52976,1263018.127
58435.25941,6.926219767,7.830090671,3.02,61205.81478,1841495.508
60300.6653,5.927821456,6.637464725,4.41,34195.57506,992566.6233
72416.4809,6.162244128,7.26895352,4.44,6805.740783,997452.5009
61958.14305,6.068642381,8.106394596,4.14,39953.16802,1197740.917
55624.67129,7.470217818,6.862835727,3.18,45644.24346,1262012.926
70619.16697,5.890269353,7.935510756,5.15,37865.64855,1421135.815
74237.26128,4.663506201,4.705015387,4.35,37651.01453,852982.5644
73388.47496,5.205708623,8.55876584,3.15,41648.10864,1496210.216
92128.27066,6.168072462,6.544943902,4.09,39870.3613,1794212.186
77057.17924,5.207715005,6.637287948,3.38,24459.79703,1093344.577
80778.5735,7.579366477,6.822502872,3.15,42462.02841,1812209.137
57568.21705,6.544845531,7.214824119,4.31,34385.41316,949684.4102
73370.47438,5.914077511,5.83542075,4.42,47740.7629,1275676.981
73756.11862,5.250630616,6.404905702,3.29,59485.06632,1354928.95
89358.86602,6.147845579,7.378950007,3.46,34063.60356,1750908.224
52540.7971,5.376432519,7.387603517,3.24,32090.23024,578309.0862
70250.56875,6.406191691,8.106738766,6.16,35271.36464,1520263.756
78529.52768,7.060887682,7.634761678,5.2,23897.11627,1578087.139
80077.9305,5.739521833,7.437009145,4.5,30774.39431,1603342.669
70138.53362,6.459764363,6.844556793,4.05,44684.73719,1529028.714
67645.16719,6.537962073,8.803603505,5.18,40734.06052,1603201.048
75212.3268,6.052408397,6.690464212,3.17,23162.9107,1103206.755
72493.20944,6.609326162,7.509335527,4.23,40722.65597,1554986.695
56631.89547,7.131827185,5.590037495,2.44,51351.72128,1374117.067
79426.04018,6.699803504,7.565241081,4.19,49009.69328,1860358.468
57358.62333,7.353131745,7.096839816,3.14,22061.58541,948279.9394
70205.72154,5.83835012,8.657342635,5.37,26973.43343,1433221.122
64408.08587,6.311198444,5.903083907,3.06,40817.89,1113570.852
52642.47988,3.921476794,7.164072584,4.46,50133.01508,671802.0395
53230.11971,6.274359673,10.02437537,3.06,27360.81222,1311432.388
90691.208,5.233093357,7.02405797,6.11,20846.53982,1487997.879
64455.06433,5.112366999,6.939158712,4.22,41123.92498,1191261.869
67980.38878,5.562938814,6.159705222,2.44,25909.0792,1073183.76
64720.05821,7.529197954,6.394185043,3.34,37203.71544,1447920.68
49220.03779,5.396988245,6.110021469,2.33,46981.9261,573434.6642
72640.26405,4.441899293,7.906105021,4.27,31470.61746,998773.9973
74665.9676,4.808295864,7.039707564,5.43,59036.11604,1844929.156
48091.9974,3.749314681,5.326505509,3.1,42693.3202,383020.8277
57873.65898,7.311920548,7.679306124,3.32,28510.4141,1200401.989
72143.42949,6.984684002,7.157023912,6.5,23823.81702,1327969.286
87106.5138,5.784734099,7.257371803,6.34,44102.19973,1795222.736
56976.5464,6.061212241,7.259286709,3.08,46375.50249,1203247.89
90863.99999,6.313891361,6.370260765,2.44,41837.47517,1746086.989
68998.52313,7.019584803,7.285191879,6.18,35821.41717,1399979.667
71123.43282,6.685810937,6.16923837,3.43,44020.1441,1417870.983
63086.57687,6.412612335,6.730808678,4.45,41735.63536,1330191.522
64314.5062,7.617993929,7.065709574,6.49,37217.64338,1526915.349
55481.28674,5.733547356,9.699773329,3.46,42179.67004,1398979.249
64590.51459,5.456277934,6.6242746,3.06,19652.1461,729315.3749
62566.7628,7.690493451,5.828975487,4.28,26717.60493,1144177.776
89908.77306,7.030649618,6.506991389,4.39,37295.99683,1712280.706
96778.12107,4.56941137,7.827748483,6.31,37480.70005,1899948.059
60509.83846,5.21502633,7.716666271,5.29,35376.73383,947355.9701
69240.13238,4.742875352,7.628907368,3.06,34500.5783,1169736.791
89030.56171,6.243065203,6.34726217,3.12,61402.315,2033546.785
53302.25924,7.583106079,5.607135038,2.02,33222.76188,867898.2822
62134.02206,7.445436394,6.808878929,2.2,32157.13169,1399662.584
91832.98969,6.127772147,7.598933045,4.45,31105.11339,1777516.449
71676.06716,7.292058586,6.566399296,4.44,45994.22533,1577462.034
65192.10563,6.275508702,8.017889181,4.47,26228.39458,1174747.551
76024.76684,6.701563819,8.574096901,5.5,16619.26852,1361841.952
53120.62925,6.812372827,9.2002462,5.39,36100.57718,1411217.493
81462.86286,6.114043517,7.065028292,4.02,31484.95511,1573288.818
55202.70547,4.375933244,8.259044318,3.4,28424.95165,796389.438
71905.13741,4.590640925,5.976776613,3.43,14297.43928,738431.8311
84095.88948,6.217532942,8.039114499,3.11,21330.98894,1581865.559
53927.41281,4.528065613,5.675535153,3.35,37875.55012,706135.1446
75117.04295,6.036274862,6.538110935,2.22,43976.03106,1378937.877
84923.39536,7.203931668,6.363733643,4.35,43231.6173,1943359.768
67076.26779,4.069649993,7.047338263,6.28,35182.00509,997618.6798
68114.18083,5.362425463,7.228430707,6.13,40035.65037,1214941.762
58276.58119,4.363524182,5.847510742,4.01,31457.04285,502553.0522
71443.22365,6.099611426,5.736700645,2.18,57715.80166,1596439.716
87674.45369,5.777764619,7.698070337,3.36,28470.82741,1566015.431
60377.60711,3.987009788,7.035223614,4.06,29114.28814,616738.2083
59498.07937,5.522134705,7.429202325,3.43,25401.10188,912891.6806
63345.18738,7.564139624,7.282044029,3.13,41461.94693,1565151.545
45493.20843,7.381580819,7.266475345,3.2,38938.2712,896944.2443
68661.24746,5.001163155,6.382668351,2.08,25431.39781,895441.0221
78661.54624,5.182693359,5.553070982,4.04,25087.37081,932380.5504
72257.50957,5.046905795,6.713334011,4.32,33543.04806,1085943.076
60835.08998,5.551221592,6.517175038,2.1,45574.74166,929247.5995
74101.49304,6.284749966,6.874009026,3.46,34628.53932,1337973.732
56547.50719,5.435415183,6.515149877,3.13,37585.27458,858685.5659
73091.86675,5.443156467,8.517512711,4.01,23929.52405,1306674.66
66997.40261,6.511274455,7.579983232,3.41,55761.36733,1788786.456
43795.30753,6.451642067,7.881137518,6.5,48114.02401,1020861.337
79823.40945,5.744808417,9.632403031,5.35,41545.61226,1958064.742
84777.30248,5.421143531,6.079424489,2.22,42038.80335,1375057.083
85631.08446,5.624841038,8.783750005,4.4,42811.78159,1710612.03
77513.92579,5.557758131,7.203430374,3.4,34958.43039,1360910.728
69882.27393,5.646557664,5.64764585,4.35,19544.75196,726883.8689
62974.42537,5.542326814,7.834172769,3.12,48184.91635,1447250.999
75475.50719,6.206884061,7.602107228,6.4,47447.87629,1624137.595
78997.46094,6.520774408,6.256624835,2.28,30165.92264,1283415.266
55096.79665,6.848472133,7.432613146,5.04,52405.28006,1350283.997
62303.11302,5.231732411,8.454274609,3.05,33711.72484,1033155.329
75171.7138,6.204954182,8.812217629,6.14,40621.11707,1874415.107
56588.23692,4.931603874,5.230451274,4.32,38132.46448,609402.7753
56721.45495,7.14824024,7.54168795,3.46,22904.14664,1127637.557
52681.22886,5.369021376,7.115186212,3.22,44203.08095,885796.2796
66821.6312,5.608651533,6.269461559,3.47,33972.04751,1038177.045
75408.35862,5.03565946,7.700189562,4.02,33003.25985,1235226.478
67041.96766,6.021458006,5.346830442,3.39,15633.09905,707345.0624
54341.1538,3.753906833,7.157119845,4.19,30542.21225,437436.1382
66469.31797,5.181975721,7.672171953,3.41,36227.35403,1095768.733
62390.3331,4.676550551,5.348048645,3.36,37535.64382,758886.6888
72173.33087,5.637312098,6.80926661,2.2,42946.08099,1435261.987
78753.39011,6.183385747,8.928096102,3.43,50350.27065,2013015.746
74112.79329,4.41258546,8.054621723,3.09,66995.47405,1737570.505
69460.27826,4.55005232,5.844185598,2.39,40084.20819,890481.7298
78337.67416,6.263137757,7.189007856,3.27,21611.79421,1418310.085
55813.29647,8.318991991,7.726406758,6.04,22779.36995,1164497.019
66778.10238,6.268721249,7.415389388,3.14,35399.21024,1338247.93
55952.68583,4.846976514,6.324806828,3.03,30758.27904,714166.3978
66204.56507,5.594183137,8.589659889,5.1,36185.05006,1384478.305
60457.64009,6.432299767,7.242866046,6.38,39182.48551,1280276.424
88603.20878,7.097176548,5.232616153,2.16,37215.66964,1675702.223
62991.4367,7.012357879,7.123989663,4.37,22993.79047,1066279.879
67951.74853,5.503080033,6.469594269,3.3,38731.29379,1283208.829
71830.74646,6.030995051,8.783063591,6.1,39939.80325,1570904.977
66736.98871,5.453666774,7.42577752,6.26,54086.90165,1356062.104
62587.11978,6.49751577,8.409296295,3.21,38345.36061,1227659.772
73688.94661,5.306649505,5.800783312,4.13,38977.46512,1173201.519
71445.08458,6.102287443,8.255774157,3.1,24318.53011,1300031.23
77594.60276,6.547168411,7.015781826,5.35,24293.63308,1386306.103
70031.27304,4.623344495,9.188667262,4.13,36679.43203,1270432.4
56727.63097,6.373225334,7.290158076,6.38,20471.44136,815569.5956
59539.94845,6.018590243,7.007676166,5.43,58600.82715,1411730.477
80256.98119,6.411221781,5.27954936,2.39,40240.57932,1232992.841
64254.16327,5.094476307,8.629541561,4.19,58051.03905,1524689.063
63830.17385,4.591533313,7.399103497,4.02,29862.95877,1020336.883
61687.8698,5.418324641,7.334991821,3.48,34760.76027,991934.0654
67839.38147,6.902937655,6.927319958,3.46,26377.26824,1164209.619
83460.87131,5.736539506,6.980713061,2.43,31385.46298,1476386.996
66919.64032,7.826435952,7.320562834,6.03,18867.78162,1137801.933
65614.78487,5.343725251,7.610386208,6.5,39353.68393,1222045.091
54858.82363,5.964918211,5.659969092,4.42,36228.83614,850114.5963
56186.96329,3.992027946,8.960742515,5.2,41855.65474,984311.7745
68311.92623,4.310888297,7.259081955,5.29,39833.09092,872177.4089
69851.70581,5.817615375,7.629224694,3.03,19560.21349,1006227.535
67110.33438,7.197138761,7.236402011,6.1,31998.76325,1370699.722
63307.83358,6.059462236,8.022491297,4.18,31956.5242,1286974.697
48461.63718,7.03127629,7.059069984,5.26,43341.7657,1231779.152
55992.03459,5.29985819,8.098857048,3.08,32032.63777,1166600.457
72466.08059,5.831390667,5.67083293,2.01,12113.11474,744741.9093
44218.54111,5.589395643,9.449249571,4.23,35420.74094,920540.6539
63428.91645,5.328192738,7.311134732,6.13,42996.60608,1195601.962
69391.38018,5.344776177,8.406417715,4.37,35521.29403,1402818.21
67424.49083,6.55702901,9.512477059,3.19,37721.32476,1613037.509
60307.01766,6.232470845,7.959815248,4.46,37739.99032,1389773.873
72813.80169,8.543764348,8.204047154,3.42,35014.84821,1727006.951
69345.72167,5.959681799,8.362731723,3.31,47386.26774,1507331.288
68335.72629,4.914224452,6.703796072,3.02,31341.62494,812858.357
62554.55457,5.553856476,6.286928355,4.36,39403.95992,923971.5832
76319.2186,6.873130198,6.294054951,3.45,48026.30837,1558547.578
64105.60601,6.099286714,5.289327283,3.31,42938.16233,1041896.851
87471.00446,6.455212025,6.397619485,2.47,58076.97359,2030910.615
69931.4011,6.099506571,5.178628479,2.28,52079.18818,1389287.474
55456.77324,5.805462291,5.340590655,2.14,37009.33602,675489.7527
71328.70444,6.62166574,6.93275635,4.36,28053.0164,1429497.617
58676.41153,5.978276738,5.666756834,3.4,56269.46294,1213852.473
53974.54595,5.767672653,6.600037145,4.13,41441.75254,1086825.754
68654.10153,6.413690325,7.900517933,4.17,41729.59849,1557794.021
71368.04402,6.014408815,7.025588107,6.21,35376.99073,1372806.616
76695.53925,6.588424072,8.382505409,4.5,18904.66767,1485912.925
87903.74353,5.316288784,6.385907942,4.41,28782.24002,1369970.613
63639.91745,6.171113263,8.318443079,5.22,41448.75225,1462608.696
66449.93044,5.133480582,6.076763139,4.21,18725.6066,891259.3384
71380.62142,5.775151934,8.029918808,3.43,36428.04221,1295967.387
72330.22439,6.520997522,6.473487358,3.41,21282.18594,1218200.812
64724.68649,7.225162105,4.869230945,4.41,43833.66369,1167119.109
85696.20394,6.389427717,4.840595055,4.47,24138.06628,1347210.092
89338.45337,3.983346134,6.611314226,3.22,41264.90672,1222020.821
73508.35912,6.27170472,6.772989767,3.49,34894.57633,1126821.109
64311.30484,5.472331805,6.133704185,3.43,19420.43351,696139.2614
66767.89811,4.760500633,6.887956037,2.03,46125.22421,1075723.51
71635.4731,5.866996453,6.075986807,2.16,43555.46064,1148372.401
55473.73632,6.368083311,8.177970777,5.26,48021.89287,1466605.774
70553.46367,5.577570044,5.938542335,4.38,43538.29597,1037382.577
79103.94328,3.786709298,7.420949611,4.47,25767.8186,764860.4627
60125.80627,7.145795227,7.065881856,3.22,25424.03483,1196643.385
72788.16706,6.559882632,7.337689237,3.09,31765.89773,1390377.375
82743.50931,6.514382102,8.137474862,5.3,41859.0724,1811265.523
64205.8632,5.608289646,6.107278834,2.28,48649.61039,1124818.114
87733.86256,5.662564675,6.409772532,3.15,43943.47926,1778411.665
70138.51256,6.319456523,6.599789184,4.37,33434.11259,1398760.047
68258.10605,4.425809431,7.487692924,6.35,36205.14863,1003642.627
55317.88428,5.294021299,6.87922624,2.35,43765.04175,752842.676
73438.58707,6.448721281,6.293756864,3.38,33285.95091,1212461.526
71714.70068,5.322018628,5.229619481,3.22,28294.09415,853142.8085
69266.7921,4.919727098,6.452741614,4.19,40588.41954,1162469.887
43192.11441,7.55182054,6.91893027,3.24,34134.02099,1054606.985
69605.56602,7.58863366,7.400270375,3.07,35427.14865,1588196.233
86393.76993,4.210230261,5.849575569,4.29,33687.29946,1254912.463
78019.85596,4.618789366,6.180845251,2.25,36689.234,1060241.2
62571.35286,5.945193547,7.176352932,4.37,41465.11563,1161995.728
54535.45372,5.278065149,6.871037561,4.41,30852.20701,732733.2363
63237.10995,4.666786166,9.086573466,5.17,33805.57856,1133139.926
82958.01974,5.22596955,6.828231898,4.15,43015.09274,1578760.808
63631.40413,6.083099559,7.334558466,6.05,33108.11515,1296610.532
68363.25907,6.30636892,6.35862933,3.35,20667.90293,864483.7585
61795.47654,7.055011858,6.905424846,4.01,40719.12679,1245788.303
68896.04856,6.38632518,8.365074594,4.47,28394.60978,1360623.694
70767.32966,5.488057127,7.453195862,6.41,26925.95481,1016163.177
54293.14008,4.703215377,6.935509976,4.23,49751.63427,1010477.392
71717.86935,7.10105393,7.620690943,3.08,27524.95593,1390990.849
78556.79705,6.162173321,5.783253683,3.16,34677.7243,1222726.564
64332.22879,5.636971895,7.892393118,4.14,36649.85272,1232466.4
59481.78201,4.776719387,7.545438447,4.31,31200.96783,986113.2395
77376.17331,4.771499466,7.723844672,5.04,38105.77786,1251063.65
70879.9083,6.739317782,7.626799142,5.47,22431.60626,1137059.188
82373.20843,6.327773403,7.207985937,4.4,67701.6498,2130762
77021.4165,6.269371897,7.665643101,3.35,27855.39454,1453312.468
96899.01259,4.396518014,6.942531097,3.01,50292.66772,1697281.494
77742.18915,5.07662467,7.37751165,4.41,22231.83032,1105024.416
72252.60271,6.76196256,6.745663838,4.25,23558.53048,1199760.292
87119.12147,6.831473302,6.654884952,4.17,34671.59841,1601904.357
61581.04805,4.993286513,6.529445635,2.2,43070.51539,926882.9195
69436.14216,3.715277954,7.671624312,3.07,30884.95551,693681.0044
79710.19507,5.093114005,8.241880137,6.24,39830.05126,1448668.424
63125.75538,7.167703013,7.877242793,3.29,51218.99899,1496724.381
92151.66658,5.640918859,6.509836777,2.21,37067.68246,1609581.804
72251.03755,6.669852608,7.147346333,4.3,34878.59725,1425114.718
77911.35703,5.61580954,5.0586967,3.04,42795.34656,1309860.059
81559.19834,4.9981194,4.802796916,2.03,45777.55156,1224792.357
60555.40504,4.986857752,6.949333598,2.5,49309.85488,1164968.877
62443.29155,5.887072341,8.718919781,6.13,37078.68452,1343484.727
60904.45073,4.035776603,6.476941994,2.45,33078.14996,586381.5473
63440.27699,6.289169337,6.132533055,3.16,40750.32501,1252723.43
67123.99452,5.446212215,6.9961141,4.43,56400.27739,1327806.729
62092.69303,4.793230695,6.250972907,2.09,44095.06271,751952.5709
83539.26859,4.525886521,7.1011494,6.13,37676.56472,1157759.465
75980.43884,6.583104681,5.914892235,3.23,40394.59349,1518478.033
70126.14995,6.263150571,7.550648511,5.26,33017.58606,1270963.563
42816.30589,7.603999923,7.04524851,4.18,47457.66221,1078016.94
76808.34428,7.422466607,6.739908507,4.21,31129.64248,1550242.01
63750.21601,5.525518295,6.941237828,3.03,40582.00027,1046627.052
79271.90498,8.369497314,6.559628742,3.5,28904.21789,1707650.436
75767.70342,5.63281885,8.299378649,3.37,27444.58556,1379169.449
56743.57798,5.251342071,5.129120552,4.14,23889.15663,577104.8149
54465.74737,5.754171633,6.375873463,3.18,7234.963521,395523.2461
78747.69557,6.488503389,7.61696684,5.28,48614.33245,1785374.292
61538.90779,7.23397367,7.380798426,6.29,51154.13258,1625508.013
71277.26843,5.411877415,6.286579479,3.17,36325.78762,996996.3554
50709.3539,4.761837692,6.822058699,3.18,60199.84255,1074824.816
64626.88098,5.44335959,6.988753539,4,27784.74228,975429.4928
51536.20595,8.107490864,6.534609206,3.16,44872.90894,1354874.837
62623.35983,5.071624125,6.771015066,3.33,50985.9712,1211899.666
63617.89555,8.048052771,4.932617458,4.46,30692.9169,1124463.04
55507.31253,7.146273286,8.061202867,6.22,44669.45555,1318231.418
56868.10768,6.474246,6.58902797,3.32,31060.20473,775957.6721
54476.23769,5.659123168,6.41017391,2.45,33533.91966,817377.311
67285.32054,5.663164112,6.627339962,2.21,37956.29441,1160246.73
70229.01584,6.660558254,7.642843664,6.25,28829.00883,1222701.012
48879.25976,8.14751756,7.149645615,4.42,63620.01196,1575492.496
86563.09684,5.245242456,7.984941298,4.03,44920.24555,1706110.86
61881.16372,6.293585382,6.048295389,2.31,21397.4486,714706.4289
75869.65482,5.84448089,5.793122826,2.24,27606.00721,1002690.899
93178.4867,6.319831312,7.253842719,6.45,42808.64778,1949577.954
75864.49781,5.635341192,6.656387606,3.06,35756.68694,1240864.154
70851.59901,6.232564644,6.900568875,4.07,27024.98663,1195897.741
82710.58982,6.236986667,5.086433684,4.43,44768.68811,1459342.887
76175.49393,4.524140652,9.524973612,4.28,30760.99496,1456486.293
74682.22416,7.19809097,7.328709122,4.12,39293.653,1525690.995
82665.22495,6.562289095,6.345069812,2.44,35513.45835,1461511.881
76899.282,5.347527265,7.763502241,3.25,37825.7798,1334537.424
58098.04984,7.356870637,6.449420818,3.42,43299.01077,1106705.011
70689.36434,5.865246386,6.462900465,3.29,21350.09975,973068.557
64261.82856,5.69552199,6.612830339,2.22,41190.54637,1185935.641
62345.8226,5.36318709,6.408996608,4.25,41982.90667,934492.3424
43800.29197,7.364521955,6.990744746,2.17,34184.96587,809486.7099
75867.23111,6.588824283,6.756785869,3.11,32319.5475,1408427.758
64603.19152,4.912091805,5.702489233,3.03,33673.90406,815593.7638
80238.58516,4.990993714,7.017304324,3.22,34271.10234,1130844.029
56349.97492,5.412044153,6.694668419,4.04,31048.99083,592512.4283
70224.3205,7.03747734,6.587236568,4.38,40274.16665,1423296.118
70021.16153,7.143144087,7.748337749,4.17,44935.88483,1515157.081
89518.83831,6.231100334,8.062582523,5.37,30158.30386,1866035.415
66915.88588,4.524854295,7.18934811,4.48,26897.13476,966576.0202
57849.54551,6.556265641,6.351662614,2.38,43048.77792,1180967.735
69789.3274,5.221322332,6.34119585,2.36,40473.76525,1018173.703
42258.77454,5.744994494,7.552481939,6.29,49215.66342,852703.2637
72764.93092,5.90526723,7.99832447,5.07,19595.96368,1170705.166
73921.63556,7.543491994,5.880753234,2.04,36269.23295,1555510.38
70194.57211,7.296428802,6.174577804,2.23,29254.10631,1244955.461
55612.76294,7.691464822,7.186177831,4.22,42258.53738,1355022.283
93439.80413,4.143350468,7.129235297,3.25,34930.91845,1416408.25
59348.62721,6.512462078,7.522803799,6.29,35785.38869,893541.4569
73163.66344,6.919534825,5.993187901,2.27,32326.12314,1291331.518
66774.18195,5.476415899,8.060545196,3.12,23793.33704,1009606.284
56516.90365,5.323563633,6.995307465,2.03,34169.93467,803919.8065
50167.48628,7.559816059,7.358229667,3.08,34292.30694,1058356.18
63351.97898,5.45474325,7.463829891,4.19,31063.78152,1076438.975
78866.66525,6.331004889,6.83423618,3.44,39816.74911,1509422.58
60576.7644,6.509369787,7.754447597,6,27656.55903,1170169.259
82073.52162,5.003089091,7.089930194,4.23,36337.02712,1128644.462
75287.52728,6.796332429,8.493990921,3.29,39219.52988,1813043.926
69672.311,5.283171839,7.575973595,6.37,31800.30225,1059113.721
82988.42745,6.099322338,8.47338077,5.12,31142.84203,1485418.102
55192.84986,5.953993576,6.672181063,4.07,36705.90669,840208.743
75985.80472,6.439202554,7.385555041,5.34,50003.08659,1591234.773
59879.22306,6.249999521,8.936689036,6.21,40838.66483,1428797.372
48460.45561,6.161150591,6.468462996,2.16,38652.205,963934.013
69465.30978,6.062056239,8.747066092,5.46,43677.39159,1621700.463
65220.99817,6.037268901,8.860937236,4.49,19500.48453,1198678.984
75720.43697,6.696610668,5.721902143,3.25,45343.46443,1495390.499
61437.77627,6.812229726,6.564612634,2.15,24682.28704,912422.1464
78583.26472,5.278236842,7.42863471,3.07,35271.71984,1384328.122
81272.39558,7.123967024,7.169949702,3.33,44406.45551,1822438.42
70872.17512,6.386835017,6.621034629,3.06,27500.99925,1214334.973
65279.34259,4.470479271,6.924873897,4.39,29971.89976,767784.6304
73119.72041,7.058045773,7.146514915,5.44,35426.69013,1578829.012
81668.78943,6.889634603,8.403683121,5.02,28884.05091,1940225.908
75790.48514,6.301155926,7.025305038,3.49,31311.98605,1370830.389
59200.25436,4.925351457,6.109934625,2.34,22926.43546,592397.7261
80327.29438,8.398930736,6.940896299,4.45,32188.19444,1740671.73
61666.49943,6.089201695,8.138369526,3.17,24865.98505,1144641.819
73659.10345,4.662016527,5.080215169,4.47,39575.38909,651787.9705
71491.38108,6.425960932,8.9044547,3.41,42631.83698,1661119.501
48855.85135,7.723274916,8.391225256,5.12,49890.50828,1471828.129
57605.79912,7.409833867,5.637925148,2.33,49411.4113,1179440.832
53624.82011,7.328456527,6.280863821,4.32,36075.9632,1178600.648
76883.4865,7.386691378,7.439954241,3.04,26262.50733,1528900.856
54649.23603,5.763117574,7.867807622,4.1,35497.43219,1048135.754
61846.1359,5.057578392,7.681141173,3.39,69621.71338,1504315.619
71244.17075,6.477168821,5.331010176,2.36,15769.19997,751324.1387
75595.70207,5.011920958,6.689793899,3.4,30177.11796,1113856.543
44206.21021,6.358367103,7.304254283,6.27,23033.54833,677277.5966
67952.40464,6.069941833,6.372398797,3.19,58782.22227,1513223.535
83637.53309,6.430984273,6.257289049,2.13,25962.77118,1396401.022
86160.98932,4.199195527,7.691026671,3.23,47757.31798,1509968.985
83728.71437,6.335217719,6.834650036,3.38,35186.86143,1521527.042
67196.12542,6.020039128,8.624190921,4.11,38417.98087,1355545.588
74218.48902,8.069721867,6.506374302,4.37,46770.66097,1783534.839
61099.3753,5.109617927,6.59578957,4.18,33249.1129,744450.2293
57045.76577,4.397396469,6.955933932,2.09,49759.27172,793894.9732
69333.68219,5.924392329,6.542681826,2,17187.11819,872312.1738
62130.62308,7.026087471,6.642123242,4.37,40847.89133,1283480.439
58260.78674,7.675215023,7.73860842,6.41,32295.82225,1509929.832
77112.1712,6.634130356,6.29647314,2.29,36552.22294,1506656.826
77978.59004,5.009825502,6.688390329,4.44,39730.68309,1162191.791
64455.7791,6.152455871,7.425795788,6.14,29066.21781,1095727.673
71229.35796,4.850190809,6.978127664,4.15,27168.84219,699787.319
52711.11815,7.874124275,8.254120394,4.49,25594.16903,1151281.847
54921.90981,4.818996769,6.134419623,3.09,49547.45563,1017775.512
73579.39609,7.590796628,8.374680413,5.04,37368.20507,1537765.661
72581.89951,4.288708647,6.063472848,2.29,26765.18425,1004340.036
72692.59086,6.26282262,8.606953993,3.06,33125.49643,1725429.749
62381.92329,6.777764029,9.794898314,6.19,31391.26847,1433542.021
57216.21282,6.855447634,8.234530691,6.32,35046.01314,1380715.315
66068.33137,5.978817557,6.842337973,3.42,28057.48874,986285.3819
54051.02466,5.365761245,7.654447412,3.21,27822.49637,914378.3344
67547.87107,6.524721338,7.381224842,4.18,28131.71902,1150658.595
63320.13821,6.400970783,7.95876178,3.44,22076.15316,995144.1066
69180.01607,6.583566247,5.514897205,2.29,38114.52633,1400111.497
56143.36197,5.494289798,5.274642349,4.02,46896.62636,844695.5049
54994.91829,5.186801232,6.063933311,2.2,15444.48261,321058.9607
73112.84819,6.676942454,6.937160087,2.41,32126.7724,1340227.277
78070.07374,4.444299002,8.404363247,3.24,60023.36096,1884385.65
58583.50845,6.952034052,9.472742074,6.47,39910.34268,1644242.137
65566.35691,8.082879393,7.302751132,6.15,30117.17188,1357575.852
59453.3183,5.515336829,6.271344624,2.18,26601.9215,561703.7697
69154.76202,4.43905373,6.689730324,4,36179.40577,799842.3758
65629.88097,6.418471533,7.524874654,6.19,17609.19693,954732.9038
50887.44007,4.458997393,7.063683439,4.16,47731.01076,839638.461
